,method,input_name,gamma,inc,idef,total_time,max_mem,timestamp,n_vars,n_worlds,n_params,n_edges,also_idef,optimizer,graph_id
153,cccp_opt_joint,6--cccp--gamma1e-08,1.0000001e-08,0.491080583928152,8.59740801464346,93.31649374961853,-1,2022-10-01 01:41:14.302531,10,1024,426,39,,,6
154,opt_dist,4--torch(asgd)--gamma2e+00,2.000000000000001,4.164573432617845,6.999999999999998,237.21770119667053,-1,2022-10-01 01:41:17.383114,10,1024,398,37,,asgd,4
155,opt_dist,5--torch(lbfgs)--gamma1e+00,1.000000000000001,,4.358584619486895,160.08189392089844,-1,2022-10-01 01:41:33.420793,10,1024,388,35,,lbfgs,5
156,cvx_opt_joint,cvx-idef,1e-15,0.6587717331797118,9.704892840581198,17.9607253074646,-1,2022-10-01 01:41:36.341839,10,1024,316,35,False,,85
157,opt_dist,5--torch(lbfgs)--gamma1e-12,1.001e-12,,7.609814756548902,225.52856922149658,-1,2022-10-01 01:41:36.703035,10,1024,388,35,,lbfgs,5
158,opt_dist,2--torch(adam)--gamma2e+00,2.000000000000001,,-0.2155453605462574,476.99352836608887,-1,2022-10-01 01:41:37.636643,10,1024,484,39,,adam,2
159,opt_dist,3--torch(lbfgs)--gamma1e-04,0.000100000000001,,11.118818542265977,452.85869550704956,-1,2022-10-01 01:41:38.052132,10,1024,492,45,,lbfgs,3
160,opt_dist,5--torch(adam)--gamma1e-02,0.010000000000001,,7.524576882630326,195.2607295513153,-1,2022-10-01 01:41:38.517875,10,1024,388,35,,adam,5
161,cccp_opt_joint,6--cccp--gamma2e+00,2.000000000000001,,-1.138825574465487,35.19647717475891,-1,2022-10-01 01:41:42.399580,10,1024,426,39,,,6
162,cvx_opt_joint,cvx+idef,1e-15,0.6587717330486027,7.657450245212267,10.74712085723877,-1,2022-10-01 01:41:44.622010,10,1024,316,35,True,,85
163,cccp_opt_joint,7--cccp--gamma1e-12,1.001e-12,0.6587717349885691,9.698498571461535,7.819020748138428,-1,2022-10-01 01:41:44.790875,10,1024,316,35,,,7
164,opt_dist,5--torch(asgd)--gamma1e-04,0.000100000000001,2.6031213376302316,5.999999999999998,210.51209259033203,-1,2022-10-01 01:41:50.733400,10,1024,388,35,,asgd,5
165,cccp_opt_joint,6--cccp--gamma1e-04,0.000100000000001,0.49108062379320666,8.501508936075648,115.94996428489685,-1,2022-10-01 01:41:53.643801,10,1024,426,39,,,6
166,opt_dist,6--torch(adam)--gamma1e-08,1.0000001e-08,,8.828186439753363,133.85781264305115,-1,2022-10-01 01:41:57.819404,10,1024,426,39,,adam,6
167,opt_dist,3--torch(asgd)--gamma1e-02,0.010000000000001,3.9993519531876496,9.999999999999998,457.35484623908997,-1,2022-10-01 01:42:05.084063,10,1024,492,45,,asgd,3
168,opt_dist,3--torch(asgd)--gamma1e-12,1.001e-12,3.9993519531876496,9.999999999999998,496.1774265766144,-1,2022-10-01 01:42:06.249267,10,1024,492,45,,asgd,3
169,opt_dist,6--torch(lbfgs)--gamma1e-04,0.000100000000001,,8.784454238197604,121.58901762962341,-1,2022-10-01 01:42:07.290242,10,1024,426,39,,lbfgs,6
170,opt_dist,4--torch(adam)--gamma2e+00,2.000000000000001,,-0.27509200550820045,297.418151140213,-1,2022-10-01 01:42:14.600487,10,1024,398,37,,adam,4
171,opt_dist,5--torch(lbfgs)--gamma1e-04,0.000100000000001,,7.596910185503264,243.15952897071838,-1,2022-10-01 01:42:19.674263,10,1024,388,35,,lbfgs,5
172,opt_dist,6--torch(lbfgs)--gamma1e-12,1.001e-12,,8.806664540847134,176.8250651359558,-1,2022-10-01 01:42:34.673460,10,1024,426,39,,lbfgs,6
173,cccp_opt_joint,7--cccp--gamma1e-08,1.0000001e-08,0.6587739386194417,7.700804700482206,58.352282762527466,-1,2022-10-01 01:42:37.683989,10,1024,316,35,,,7
174,opt_dist,6--torch(lbfgs)--gamma1e-08,1.0000001e-08,,8.806649036415715,182.38154530525208,-1,2022-10-01 01:42:50.026993,10,1024,426,39,,lbfgs,6
175,cccp_opt_joint,7--cccp--gamma1e+00,1.000000000000001,1.0391639891440472,6.1758655063439285,24.066696166992188,-1,2022-10-01 01:42:50.485912,10,1024,316,35,,,7
176,opt_dist,5--torch(asgd)--gamma1e-02,0.010000000000001,2.6031213376302316,5.999999999999998,252.15858435630798,-1,2022-10-01 01:42:50.503185,10,1024,388,35,,asgd,5
177,opt_dist,7--torch(lbfgs)--gamma1e-12,1.001e-12,0.6589344424248305,7.784643423377559,85.08113741874695,-1,2022-10-01 01:43:04.179226,10,1024,316,35,,lbfgs,7
178,opt_dist,6--torch(lbfgs)--gamma2e+00,2.000000000000001,,-1.9361230683409385,116.82448124885559,-1,2022-10-01 01:43:07.896521,10,1024,426,39,,lbfgs,6
179,opt_dist,6--torch(adam)--gamma1e-04,0.000100000000001,,8.82612834189279,189.38730216026306,-1,2022-10-01 01:43:08.168757,10,1024,426,39,,adam,6
180,opt_dist,6--torch(lbfgs)--gamma1e-02,0.010000000000001,,8.52015790177165,163.62979531288147,-1,2022-10-01 01:43:10.833900,10,1024,426,39,,lbfgs,6
181,opt_dist,6--torch(adam)--gamma1e+00,1.000000000000001,,5.614166661713702,131.30316638946533,-1,2022-10-01 01:43:13.463602,10,1024,426,39,,adam,6
182,cccp_opt_joint,7--cccp--gamma1e-02,0.010000000000001,0.6595651392455695,7.483646922004086,70.60856032371521,-1,2022-10-01 01:43:17.567878,10,1024,316,35,,,7
183,cccp_opt_joint,7--cccp--gamma1e-04,0.000100000000001,0.6587717950631263,7.657176882399013,85.89392828941345,-1,2022-10-01 01:43:17.621436,10,1024,316,35,,,7
184,cccp_opt_joint,7--cccp--gamma2e+00,2.000000000000001,,-2.9038452065099394,31.943877935409546,-1,2022-10-01 01:43:23.105307,10,1024,316,35,,,7
185,cvx_opt_joint,cvx-idef,1e-15,0.5079384539151495,9.456099585301082,19.095844507217407,-1,2022-10-01 01:43:27.720998,10,1024,548,43,False,,8
186,opt_dist,7--torch(adam)--gamma1e-12,1.001e-12,,7.9296948594973635,111.40638780593872,-1,2022-10-01 01:43:28.509205,10,1024,316,35,,adam,7
187,opt_dist,7--torch(lbfgs)--gamma1e-04,0.000100000000001,0.6589344570507097,7.775631888264148,93.55223894119263,-1,2022-10-01 01:43:31.669128,10,1024,316,35,,lbfgs,7
188,opt_dist,7--torch(adam)--gamma1e+00,1.000000000000001,,6.065669553837502,64.52529621124268,-1,2022-10-01 01:43:39.640052,10,1024,316,35,,adam,7
189,cccp_opt_joint,8--cccp--gamma1e-12,1.001e-12,0.5079383936071519,9.456187967471754,41.08158779144287,-1,2022-10-01 01:43:55.303797,10,1024,548,43,,,8
190,opt_dist,6--torch(adam)--gamma2e+00,2.000000000000001,,-1.9385647253978382,165.4313521385193,-1,2022-10-01 01:43:56.352476,10,1024,426,39,,adam,6
191,opt_dist,6--torch(asgd)--gamma1e-02,0.010000000000001,2.64555482637289,6.999999999999998,209.3660809993744,-1,2022-10-01 01:43:59.372641,10,1024,426,39,,asgd,6
192,opt_dist,6--torch(asgd)--gamma1e+00,1.000000000000001,2.64555482637289,6.999999999999998,176.48311114311218,-1,2022-10-01 01:44:00.712318,10,1024,426,39,,asgd,6
193,cvx_opt_joint,cvx+idef,1e-15,0.5079385123508642,9.43344838809259,50.06890892982483,-1,2022-10-01 01:44:01.554960,10,1024,548,43,True,,8
194,opt_dist,7--torch(lbfgs)--gamma1e+00,1.000000000000001,,6.102668518256609,90.76134181022644,-1,2022-10-01 01:44:08.853296,10,1024,316,35,,lbfgs,7
195,opt_dist,7--torch(lbfgs)--gamma1e-02,0.010000000000001,0.6594485463684084,7.627613308798372,114.47835516929626,-1,2022-10-01 01:44:09.369282,10,1024,316,35,,lbfgs,7
196,opt_dist,6--torch(asgd)--gamma1e-08,1.0000001e-08,2.64555482637289,6.999999999999998,268.7856478691101,-1,2022-10-01 01:44:16.691966,10,1024,426,39,,asgd,6
197,opt_dist,6--torch(adam)--gamma1e-02,0.010000000000001,,8.607997774681264,235.90878677368164,-1,2022-10-01 01:44:19.453366,10,1024,426,39,,adam,6
198,opt_dist,7--torch(asgd)--gamma1e-12,1.001e-12,2.095964973053267,6.999999999999998,161.832750082016,-1,2022-10-01 01:44:21.039949,10,1024,316,35,,asgd,7
199,opt_dist,7--torch(lbfgs)--gamma2e+00,2.000000000000001,,-1.9999999999011124,79.25430822372437,-1,2022-10-01 01:44:23.987297,10,1024,316,35,,lbfgs,7
200,cccp_opt_joint,8--cccp--gamma1e-04,0.000100000000001,0.5079386303818768,9.430283730801566,48.86603569984436,-1,2022-10-01 01:44:44.643953,10,1024,548,43,,,8
201,opt_dist,8--torch(asgd)--gamma1e-12,1.001e-12,2.844205344435121,7.999999999999998,82.34672164916992,-1,2022-10-01 01:44:45.816795,10,1024,548,43,,asgd,8
202,opt_dist,6--torch(lbfgs)--gamma1e+00,1.000000000000001,,5.665667388306567,225.27087450027466,-1,2022-10-01 01:44:47.585037,10,1024,426,39,,lbfgs,6
203,cccp_opt_joint,8--cccp--gamma1e+00,1.000000000000001,1.795630327265562,4.858474786400889,36.295466899871826,-1,2022-10-01 01:44:56.097982,10,1024,548,43,,,8
204,opt_dist,7--torch(adam)--gamma1e-02,0.010000000000001,,7.779600969196769,173.75878167152405,-1,2022-10-01 01:45:01.810088,10,1024,316,35,,adam,7
205,opt_dist,5--torch(asgd)--gamma1e-12,1.001e-12,2.6031213376302316,5.999999999999998,429.0746567249298,-1,2022-10-01 01:45:05.527461,10,1024,388,35,,asgd,5
206,opt_dist,6--torch(asgd)--gamma1e-12,1.001e-12,2.64555482637289,6.999999999999998,327.93404603004456,-1,2022-10-01 01:45:06.798154,10,1024,426,39,,asgd,6
207,opt_dist,8--torch(asgd)--gamma1e-04,0.000100000000001,2.844205344435121,7.999999999999998,74.68956351280212,-1,2022-10-01 01:45:16.169532,10,1024,548,43,,asgd,8
208,opt_dist,5--torch(asgd)--gamma1e-08,1.0000001e-08,2.6031213376302316,5.999999999999998,428.19859552383423,-1,2022-10-01 01:45:16.741351,10,1024,388,35,,asgd,5
209,opt_dist,7--torch(asgd)--gamma1e-08,1.0000001e-08,2.095964973053267,6.999999999999998,215.27674055099487,-1,2022-10-01 01:45:20.885021,10,1024,316,35,,asgd,7
210,opt_dist,8--torch(adam)--gamma1e-12,1.001e-12,,8.873646605671837,128.27114582061768,-1,2022-10-01 01:45:26.118091,10,1024,548,43,,adam,8
211,opt_dist,7--torch(adam)--gamma1e-04,0.000100000000001,,7.9274956193511645,215.82079100608826,-1,2022-10-01 01:45:30.309223,10,1024,316,35,,adam,7
212,opt_dist,8--torch(lbfgs)--gamma1e-08,1.0000001e-08,,9.471911251173442,120.66600632667542,-1,2022-10-01 01:45:32.689746,10,1024,548,43,,lbfgs,8
213,cccp_opt_joint,8--cccp--gamma2e+00,2.000000000000001,,-0.9724600093767473,48.46137046813965,-1,2022-10-01 01:45:34.933524,10,1024,548,43,,,8
214,opt_dist,7--torch(asgd)--gamma1e-02,0.010000000000001,2.095964973053267,6.999999999999998,194.9717366695404,-1,2022-10-01 01:45:35.103489,10,1024,316,35,,asgd,7
215,opt_dist,8--torch(lbfgs)--gamma1e-04,0.000100000000001,,8.753780064873508,97.96033430099487,-1,2022-10-01 01:45:38.435833,10,1024,548,43,,lbfgs,8
216,opt_dist,8--torch(asgd)--gamma1e-08,1.0000001e-08,2.844205344435121,7.999999999999998,122.35466432571411,-1,2022-10-01 01:45:42.412925,10,1024,548,43,,asgd,8
217,opt_dist,5--torch(lbfgs)--gamma1e-08,1.0000001e-08,,7.609867826273706,457.4732894897461,-1,2022-10-01 01:45:42.804807,10,1024,388,35,,lbfgs,5
218,cvx_opt_joint,cvx-idef,1e-15,0.23540358452997123,9.362199174327888,38.72876167297363,-1,2022-10-01 01:45:45.041988,10,1024,436,39,False,,9
219,opt_dist,7--torch(asgd)--gamma1e-04,0.000100000000001,2.095964973053267,6.999999999999998,235.68531608581543,-1,2022-10-01 01:46:01.717085,10,1024,316,35,,asgd,7
220,opt_dist,8--torch(adam)--gamma1e-04,0.000100000000001,,8.870543435159476,125.49990177154541,-1,2022-10-01 01:46:02.308851,10,1024,548,43,,adam,8
221,opt_dist,7--torch(lbfgs)--gamma1e-08,1.0000001e-08,0.6589344424247454,7.784643317513266,265.2223753929138,-1,2022-10-01 01:46:10.533832,10,1024,316,35,,lbfgs,7
222,cccp_opt_joint,9--cccp--gamma1e-12,1.001e-12,0.2354035864532281,9.36490058126821,82.19214010238647,-1,2022-10-01 01:46:30.830221,10,1024,436,39,,,9
223,opt_dist,8--torch(lbfgs)--gamma1e+00,1.000000000000001,,4.627325648665925,128.5598328113556,-1,2022-10-01 01:46:33.060720,10,1024,548,43,,lbfgs,8
224,cccp_opt_joint,9--cccp--gamma1e+00,1.000000000000001,1.7369436008750296,5.400600055882826,30.346940755844116,-1,2022-10-01 01:46:41.467174,10,1024,436,39,,,9
225,opt_dist,9--torch(lbfgs)--gamma1e-08,1.0000001e-08,,9.385179574162198,69.42095446586609,-1,2022-10-01 01:46:42.522677,10,1024,436,39,,lbfgs,9
226,opt_dist,8--torch(lbfgs)--gamma2e+00,2.000000000000001,,-0.9533198606168334,109.17756247520447,-1,2022-10-01 01:46:45.723849,10,1024,548,43,,lbfgs,8
227,opt_dist,8--torch(adam)--gamma1e-08,1.0000001e-08,,8.873646272715792,197.06563520431519,-1,2022-10-01 01:46:46.312388,10,1024,548,43,,adam,8
228,cccp_opt_joint,9--cccp--gamma1e-02,0.010000000000001,0.23578730172415072,9.215274264374695,68.29432487487793,-1,2022-10-01 01:46:53.858158,10,1024,436,39,,,9
229,cccp_opt_joint,9--cccp--gamma1e-08,1.0000001e-08,0.2354036317579715,9.35226805312696,100.90782260894775,-1,2022-10-01 01:47:07.622548,10,1024,436,39,,,9
230,opt_dist,8--torch(asgd)--gamma2e+00,2.000000000000001,2.844205344435121,7.999999999999998,126.21477127075195,-1,2022-10-01 01:47:08.965998,10,1024,548,43,,asgd,8
231,cccp_opt_joint,9--cccp--gamma1e-04,0.000100000000001,0.23540357598426592,9.31241744594694,94.4363317489624,-1,2022-10-01 01:47:10.535853,10,1024,436,39,,,9
232,cccp_opt_joint,8--cccp--gamma1e-02,0.010000000000001,0.5101386570530965,8.521263781478877,190.8138144016266,-1,2022-10-01 01:47:13.499653,10,1024,548,43,,,8
233,opt_dist,7--torch(adam)--gamma2e+00,2.000000000000001,,-2.77355597716766,266.47173714637756,-1,2022-10-01 01:47:17.999560,10,1024,316,35,,adam,7
234,opt_dist,7--torch(asgd)--gamma1e+00,1.000000000000001,2.095964973053267,6.999999999999998,271.035546541214,-1,2022-10-01 01:47:22.004807,10,1024,316,35,,asgd,7
235,opt_dist,9--torch(adam)--gamma1e-12,1.001e-12,,9.393016376398872,129.06028485298157,-1,2022-10-01 01:47:25.693338,10,1024,436,39,,adam,9
236,cccp_opt_joint,9--cccp--gamma2e+00,2.000000000000001,,-0.952782306486716,43.96473670005798,-1,2022-10-01 01:47:27.018280,10,1024,436,39,,,9
237,cvx_opt_joint,cvx-idef,1e-15,0.37280568052279933,9.338679176707542,21.524092197418213,-1,2022-10-01 01:47:29.787398,10,1024,400,37,False,,10
238,cvx_opt_joint,cvx+idef,1e-15,0.3728056823947965,9.207449632369723,25.20282006263733,-1,2022-10-01 01:47:34.526314,10,1024,400,37,True,,10
239,opt_dist,8--torch(lbfgs)--gamma1e-12,1.001e-12,,9.469942477895092,256.5794265270233,-1,2022-10-01 01:47:34.615053,10,1024,548,43,,lbfgs,8
240,opt_dist,9--torch(asgd)--gamma1e-02,0.010000000000001,3.0919671017349923,7.999999999999998,93.41203761100769,-1,2022-10-01 01:47:36.634874,10,1024,436,39,,asgd,9
241,opt_dist,9--torch(adam)--gamma1e+00,1.000000000000001,,5.068955990924941,76.86195206642151,-1,2022-10-01 01:47:48.767312,10,1024,436,39,,adam,9
242,opt_dist,9--torch(asgd)--gamma1e-04,0.000100000000001,3.0919671017349923,7.999999999999998,128.29801678657532,-1,2022-10-01 01:47:51.692171,10,1024,436,39,,asgd,9
243,opt_dist,6--torch(asgd)--gamma1e-04,0.000100000000001,2.64555482637289,6.999999999999998,454.49587059020996,-1,2022-10-01 01:47:55.910138,10,1024,426,39,,asgd,6
244,opt_dist,9--torch(adam)--gamma1e-08,1.0000001e-08,,9.393016191924897,146.48893785476685,-1,2022-10-01 01:47:57.682290,10,1024,436,39,,adam,9
245,opt_dist,9--torch(adam)--gamma1e-02,0.010000000000001,,9.302668181204972,126.88965916633606,-1,2022-10-01 01:48:00.470758,10,1024,436,39,,adam,9
246,opt_dist,9--torch(asgd)--gamma2e+00,2.000000000000001,3.0919671017349923,7.999999999999998,66.25114369392395,-1,2022-10-01 01:48:01.217272,10,1024,436,39,,asgd,9
247,cccp_opt_joint,10--cccp--gamma1e-08,1.0000001e-08,0.37280879881106566,9.327316137334362,43.04588079452515,-1,2022-10-01 01:48:09.182288,10,1024,400,37,,,10
248,opt_dist,7--torch(asgd)--gamma2e+00,2.000000000000001,2.095964973053267,6.999999999999998,306.417279958725,-1,2022-10-01 01:48:14.792659,10,1024,316,35,,asgd,7
249,opt_dist,10--torch(adam)--gamma1e-08,1.0000001e-08,,9.29255052684966,52.91985559463501,-1,2022-10-01 01:48:21.041341,10,1024,400,37,,adam,10
250,opt_dist,9--torch(asgd)--gamma1e+00,1.000000000000001,3.0919671017349923,7.999999999999998,111.15546178817749,-1,2022-10-01 01:48:32.945401,10,1024,436,39,,asgd,9
251,opt_dist,9--torch(adam)--gamma1e-04,0.000100000000001,,9.391317445928106,175.94118738174438,-1,2022-10-01 01:48:34.802449,10,1024,436,39,,adam,9
252,opt_dist,6--torch(asgd)--gamma2e+00,2.000000000000001,2.64555482637289,6.999999999999998,443.35816502571106,-1,2022-10-01 01:48:38.128529,10,1024,426,39,,asgd,6
253,cccp_opt_joint,10--cccp--gamma1e+00,1.000000000000001,0.925845207903298,6.672327912838924,29.686447858810425,-1,2022-10-01 01:48:40.085977,10,1024,400,37,,,10
254,cccp_opt_joint,10--cccp--gamma1e-04,0.000100000000001,0.3728058967865011,9.20484959144585,71.15477466583252,-1,2022-10-01 01:48:46.320431,10,1024,400,37,,,10
255,opt_dist,10--torch(asgd)--gamma1e-02,0.010000000000001,2.315526934324487,7.999999999999998,49.360976219177246,-1,2022-10-01 01:48:50.861431,10,1024,400,37,,asgd,10
256,opt_dist,7--torch(adam)--gamma1e-08,1.0000001e-08,,7.929694688392812,429.52225279808044,-1,2022-10-01 01:48:53.233689,10,1024,316,35,,adam,7
257,opt_dist,8--torch(adam)--gamma2e+00,2.000000000000001,,-0.990252360350361,244.99902510643005,-1,2022-10-01 01:48:53.363600,10,1024,548,43,,adam,8
258,cvx_opt_joint,cvx-idef,1e-15,0.3110120907471565,7.866078561923287,20.232059717178345,-1,2022-10-01 01:49:06.962246,10,1024,292,33,False,,11
259,cccp_opt_joint,10--cccp--gamma1e-02,0.010000000000001,0.37508055402520923,8.512542303838128,72.54817318916321,-1,2022-10-01 01:49:09.127924,10,1024,400,37,,,10
260,cccp_opt_joint,10--cccp--gamma2e+00,2.000000000000001,,-0.9572363671972319,36.4961895942688,-1,2022-10-01 01:49:11.564879,10,1024,400,37,,,10
261,opt_dist,10--torch(lbfgs)--gamma1e-12,1.001e-12,,9.515423831446874,110.71770811080933,-1,2022-10-01 01:49:09.396575,10,1024,400,37,,lbfgs,10
262,opt_dist,10--torch(asgd)--gamma1e-04,0.000100000000001,2.315526934324487,7.999999999999998,78.87336301803589,-1,2022-10-01 01:49:11.117283,10,1024,400,37,,asgd,10
263,cvx_opt_joint,cvx+idef,1e-15,0.3110120924838887,6.7434214012405,24.213433265686035,-1,2022-10-01 01:49:15.714154,10,1024,292,33,True,,11
264,opt_dist,9--torch(asgd)--gamma1e-12,1.001e-12,3.0919671017349923,7.999999999999998,235.32911086082458,-1,2022-10-01 01:49:16.578845,10,1024,436,39,,asgd,9
265,cccp_opt_joint,11--cccp--gamma1e-12,1.001e-12,0.31101209571153976,7.869113759514828,24.694732904434204,-1,2022-10-01 01:49:18.904726,10,1024,292,33,,,11
266,opt_dist,9--torch(adam)--gamma2e+00,2.000000000000001,,-0.9497315979605419,160.63864398002625,-1,2022-10-01 01:49:27.337211,10,1024,436,39,,adam,9
267,opt_dist,10--torch(asgd)--gamma2e+00,2.000000000000001,2.315526934324487,7.999999999999998,49.933244943618774,-1,2022-10-01 01:49:31.008864,10,1024,400,37,,asgd,10
268,opt_dist,8--torch(asgd)--gamma1e+00,1.000000000000001,2.844205344435121,7.999999999999998,290.35702085494995,-1,2022-10-01 01:49:35.627246,10,1024,548,43,,asgd,8
269,cccp_opt_joint,11--cccp--gamma1e-04,0.000100000000001,0.31101319467898925,6.729284731443016,19.29931092262268,-1,2022-10-01 01:49:36.438836,10,1024,292,33,,,11
270,opt_dist,10--torch(lbfgs)--gamma1e-02,0.010000000000001,,8.754028693177114,97.01412391662598,-1,2022-10-01 01:49:38.254638,10,1024,400,37,,lbfgs,10
271,opt_dist,9--torch(lbfgs)--gamma1e-02,0.010000000000001,,9.269242015485052,217.498441696167,-1,2022-10-01 01:49:39.774382,10,1024,436,39,,lbfgs,9
272,opt_dist,10--torch(asgd)--gamma1e-12,1.001e-12,2.315526934324487,7.999999999999998,141.17387127876282,-1,2022-10-01 01:49:43.505604,10,1024,400,37,,asgd,10
273,opt_dist,9--torch(asgd)--gamma1e-08,1.0000001e-08,3.0919671017349923,7.999999999999998,248.04297399520874,-1,2022-10-01 01:49:43.844225,10,1024,436,39,,asgd,9
274,opt_dist,8--torch(asgd)--gamma1e-02,0.010000000000001,2.844205344435121,7.999999999999998,327.32301354408264,-1,2022-10-01 01:49:44.361183,10,1024,548,43,,asgd,8
275,opt_dist,10--torch(lbfgs)--gamma2e+00,2.000000000000001,,-0.9853172474918876,83.26921272277832,-1,2022-10-01 01:50:02.263247,10,1024,400,37,,lbfgs,10
276,opt_dist,10--torch(adam)--gamma1e-12,1.001e-12,,9.292551111219026,171.97473001480103,-1,2022-10-01 01:50:06.155651,10,1024,400,37,,adam,10
277,cccp_opt_joint,11--cccp--gamma1e+00,1.000000000000001,1.2312445586001366,3.09458383221925,25.979092597961426,-1,2022-10-01 01:50:10.141386,10,1024,292,33,,,11
278,opt_dist,8--torch(adam)--gamma1e+00,1.000000000000001,,4.497269289278667,348.7935779094696,-1,2022-10-01 01:50:10.527866,10,1024,548,43,,adam,8
279,opt_dist,10--torch(adam)--gamma1e+00,1.000000000000001,,6.472538858054383,125.11015176773071,-1,2022-10-01 01:50:20.698371,10,1024,400,37,,adam,10
280,cccp_opt_joint,11--cccp--gamma1e-02,0.010000000000001,0.3125190448146298,6.183079754343397,49.96045207977295,-1,2022-10-01 01:50:26.309447,10,1024,292,33,,,11
281,opt_dist,11--torch(asgd)--gamma1e-04,0.000100000000001,2.1274975093689212,4.999999999999998,56.45450711250305,-1,2022-10-01 01:50:28.320617,10,1024,292,33,,asgd,11
282,opt_dist,11--torch(lbfgs)--gamma1e-12,1.001e-12,,6.9989639266037456,84.27234601974487,-1,2022-10-01 01:50:32.052448,10,1024,292,33,,lbfgs,11
283,cccp_opt_joint,11--cccp--gamma2e+00,2.000000000000001,,-3.7059528596362945,26.459792137145996,-1,2022-10-01 01:50:33.659318,10,1024,292,33,,,11
284,opt_dist,11--torch(adam)--gamma1e-04,0.000100000000001,,7.100447597947813,77.04072904586792,-1,2022-10-01 01:50:36.324580,10,1024,292,33,,adam,11
285,opt_dist,11--torch(adam)--gamma1e-12,1.001e-12,,6.945898489635641,105.29764533042908,-1,2022-10-01 01:50:39.744500,10,1024,292,33,,adam,11
286,cvx_opt_joint,cvx-idef,1e-15,0.1763345789016526,6.9506067358497825,23.736096382141113,-1,2022-10-01 01:50:45.013997,10,1024,366,32,False,,12
287,opt_dist,10--torch(adam)--gamma1e-02,0.010000000000001,,8.854067182793832,171.0660846233368,-1,2022-10-01 01:50:49.570675,10,1024,400,37,,adam,10
288,opt_dist,11--torch(adam)--gamma1e-02,0.010000000000001,,6.509821495126367,82.69323754310608,-1,2022-10-01 01:50:59.380730,10,1024,292,33,,adam,11
289,opt_dist,8--torch(lbfgs)--gamma1e-02,0.010000000000001,,8.650939814333931,411.3122215270996,-1,2022-10-01 01:51:01.370749,10,1024,548,43,,lbfgs,8
290,opt_dist,10--torch(asgd)--gamma1e+00,1.000000000000001,2.315526934324487,7.999999999999998,148.49428009986877,-1,2022-10-01 01:51:01.697954,10,1024,400,37,,asgd,10
291,opt_dist,11--torch(asgd)--gamma1e-02,0.010000000000001,2.1274975093689212,4.999999999999998,87.04279971122742,-1,2022-10-01 01:51:07.557366,10,1024,292,33,,asgd,11
292,opt_dist,10--torch(adam)--gamma2e+00,2.000000000000001,,-0.9911035693108965,154.3172025680542,-1,2022-10-01 01:51:13.092582,10,1024,400,37,,adam,10
